username;fullName;Follower Count;Following Count;Public Email;Engagement Rate oF account;Website in URL;Total Posts;Business Category name;Phone Country Code;Public Phone Number;City;Link to Account;Is Private Account;Is business Account;User Bio;id
inomax_argentina;HERRAJES | MAMPARAS;5037;5175;info@herrajesinomax.com.ar;0.1;http://www.herrajesinomax.com.ar/;339;Home Goods Stores;54;93517343351;;https://www.instagram.com/inomax_argentina/;;True;Herrajes para Vidrio - Venta Exclusiva a Profesionales del Rubro | 🔸️Barandas🔸️Mamparas - Bisagras🔸️Manijones | 🔸️Arañas spider🔸️Cierrapuertas;8127116072
chitahaus;C H I T A  H A U S;4086;1395;chitahomedesign@gmail.com;;https://www.chitahaus.com/;246;Home Goods Stores;54;1154996028;;https://www.instagram.com/chitahaus/;;True;Objetos . Diseño . Arquitectura  | Nuestros diseños son la reinterpretación de recuerdos. imágenes. vivencias.;5888612736
virginiadileoni.designer;Virginia di Leoni;3663;3133;virginiadileoni@gmail.com;0.1;http://virginiadileoni.com.ar/;312;Home Goods Stores;;;;https://www.instagram.com/virginiadileoni.designer/;;True;Diseñadora de Interiores - Interior Designer  | Proyectos y Reformas Residencial  / Oficinas | Buenos Aires;1455912228
pvcsur;PVC SUR Fábrica de Aberturas;3293;7585;pvcsur@gmail.com;0.1;http://www.pvcsur.com/;168;Home Goods Stores;54;2944352347;Villa La Angostura;https://www.instagram.com/pvcsur/;;True;Fábrica de Aberturas de PVC / Termopaneles DVH TVH  | Presupuestos WhatsApp: 2944392121;8909269466
siempreseco_weber;Siempre Seco;3185;4872;simpresecosrl@hotmail.com.ar;;https://wa.me/message/IEB4VFVVL5KIP1;110;Home Goods Stores;54;1164308758;La Tablada;https://www.instagram.com/siempreseco_weber/;;True;•Materiales para obra en construcción Weber Megaflex 👷🏼 | •Precios Imbatibles  | •Descuentos por Volumen 🏗 | •Envíos a todo el país 🚚 | •Nuestro WhatsApp ⬇️;43875066987
staub_arg;Ollas hierro fundido Staub;3158;278;mayu@bestiadigital.com;0.1;http://www.staubargentina.com.ar/;183;Home Goods Stores;54;1161937287;;https://www.instagram.com/staub_arg/;;True;Productos Staub. | 🇫🇷Made in France🇫🇷 | Las ollas de hierro fundido elegidas por los mejores chefs del mundo.;7904389714
linkemaderas;Linke Maderas;2807;458;administracion@linke.com.ar;;http://bit.ly/2MYgKcy;230;Home Goods Stores;54;1152632816;;https://www.instagram.com/linkemaderas/;;True;#Placas | #Maderas | #Pisos | #Herrajes | #Maquinas |#Herramientas | #eggerhaus | Todo lo que necesitas para realizar tus proyectos. | En Mercado Libre ⤵️;7144479942
70smidcentury;70s;2645;2349;70s@mail.com;0.2;;762;Home Goods Stores;54;1144747330;Buenos Aires |  Argentina;https://www.instagram.com/70smidcentury/;;True;Muebles e iluminación de los 20 -  50 -  60 y 70s | Nuestra pasión por lo vintage nos impulsa a buscar piezas unicas para que las vivas en tus espacios!;7159915395
hds.ilum;HDS Ilum;2579;964;info@hdsilum.com.ar;0.1;;173;Home Goods Stores;54;1169385229;;https://www.instagram.com/hds.ilum/;;True;HDS ilum /home ✨ | fabricantes de diseño en iluminación -  exigidos a las nuevas tendencias Inovacion Garantizada . | 📍Jufré 702 (esq. Gurruchaga) -  Palermo;4073775359
berho_aberturas_de_pvc;BERHO Aberturas de PVC;2531;3138;info@berho.com.ar;0.1;http://www.berho.com.ar/;105;Home Goods Stores;54;8103452374;Chivilcoy;https://www.instagram.com/berho_aberturas_de_pvc/;;True;Fábrica de Aberturas de PVC.  | Solicitanos tu presupuesto. |  📩 info@berho.com.ar;7422619385
cw_muebles;C.W.&Co.;2406;476;cwnorcenter@hotmail.com;;;44;Home Goods Stores;54;1167616102;Vicente López |  Buenos Aires;https://www.instagram.com/cw_muebles/;;True;Muebles para tu hogar | Encontranos en Norcenter  | 📱11-6761-6102 | 📧 cwnorcenter@hotmail.com;7436679755
esquina_antiguedades;Antiguedades La Esquina;1984;4457;laesquina1@fibertel.com.ar;0.5;http://www.antiguedadeslaesquina.com/;379;Home Goods Stores;54;1145537020;Buenos Aires |  Argentina;https://www.instagram.com/esquina_antiguedades/;;True;Palermo Bs. As - Argentina;1818832250
mariacasanova.home;Maria Casanova Home;1956;2811;mariacasanovahome@gmail.com;0.3;http://www.mariacasanova.com/;136;Home Goods Stores;54;91164415300;Buenos Aires |  Argentina;https://www.instagram.com/mariacasanova.home/;;True;Diseño Interior Sillones Muebles de autor Textiles Ropa de cama Cortinas Mantas Almohadones decorativos;3992618354
decorarlaplata;DecorAr La Plata;1687;5688;jcovello@hotmail.com;0.2;;10;Home Goods Stores;54;2215954971;La Plata |  Buenos Aires;https://www.instagram.com/decorarlaplata/;;True;Distribución en La Plata #decoyfuego  #hogares  #ecologicos  #biohogares  | Quemadores de #bioetanol #insert  | #deco  #fuego #interiorismo #design;30877392673
lumiaraberturas;Aberturas Lumiar;1631;1204;Info@lumiarsrl.com;0.1;http://wa.me/+5493413456818;228;Home Goods Stores;54;3414360997;Rosario |  Santa Fe;https://www.instagram.com/lumiaraberturas/;;True;Somos fabricantes de aberturas de aluminio. | Estamos para asesorarte -  pedí tu presupuesto 📩 | Info@lumiarsrl.com | Tel 4360997;7604603404
mclmuebles;MCL Muebles;1546;586;mclmuebles@live.com.ar;0.6;http://www.mclmuebles.com/;143;Home Goods Stores;54;1167208288;;https://www.instagram.com/mclmuebles/;;True;Amoblamientos en general a medidas y standar.;12599849572
lucerocarpinteria;Amoblamientos Lucero;1513;1449;amoblamientoslucero@gmail.com;;http://www.facebook.com/lucerocarpinteria;225;Home Goods Stores;54;1168608294;San Fernando de la Buena Vista;https://www.instagram.com/lucerocarpinteria/;;True;⚒ Realizamos muebles a medida . | 💁🏻‍♂️ Ofreciendo el nivel de calidad que el cliente merece | 📲 Info +54 911 6860 - 8294 | 📍Tigre -  Zona Norte.;17058757327
wedesignlights;We Design Lights💡;1467;1767;wedesignlights@gmail.com;0.3;http://www.wedesignlights.com/;13;Home Goods Stores;54;91173615837;Buenos Aires |  Argentina;https://www.instagram.com/wedesignlights/;;True;📦 Tienda Online. | 💡Expertos en proyectos integrales -  diseño e iluminación.   | 🏬 Atención a obras.       | 📞 11 7361 5837 | 🚚 Envíos a todo el país;38178857526
smartfloor.com.ar;SMARTFLOOR®;1379;3736;info@smartfloor.com.ar;0.1;;89;Home Goods Stores;;;;https://www.instagram.com/smartfloor.com.ar/;;True;La última tecnología en pisos. Pisos resistentes al agua -  amigables con el medio ambiente y de fácil y rápida instalación.  | Mexico 🇲🇽www.smartfloor.mx;4677940146
topcretargentina;TOPCRET ARGENTINA;1284;859;argentina@topcret.com;0.2;http://www.topcret.com/;204;Home Goods Stores;54;1166888128;Buenos Aires |  Argentina;https://www.instagram.com/topcretargentina/;;True;#TOPCRET Marca líder en producción y colocación de Microcemento de alta calidad. | 116497-8464 WAP;3888624901
estudio.madera;Estudio Madera;1276;1685;estudio@estudiomadera.com.ar;0.1;http://www.estudiomadera.com.ar/;90;Home Goods Stores;54;1147035968;Buenos Aires |  Argentina;https://www.instagram.com/estudio.madera/;;True;Más de 40 años innovando en el Diseño y Construcción con Madera. | 🔸Showroom en Nuñez -  CABA | 🔸Tel. 11 4703 5968 | 10-18 | Sa: 10-13 | Conectá con lo natural.;40231813365
proyectodeseo;ProyectoDeseo;1253;1284;proyectodeseoarg@gmail.com;0.5;;148;Home Goods Stores;54;1167515640;Buenos Aires |  Argentina;https://www.instagram.com/proyectodeseo/;;True;Una nueva mirada sobre el diseño -  la industria y las marcas.  | Salón de diseño de muebles l Argentina 2016 l  | @ProyectoDeseo;2711277883
espaciosconsentido;Espacios nuevos y únicos para vivir todos tus sueños.;1125;696;ideas@espaciosconsentido.design;0.4;http://www.espaciosconsentido.ar/;278;Home Goods Stores;54;1159272457;Buenos Aires |  Argentina;https://www.instagram.com/espaciosconsentido/;;True;Somos Ana y Margarita | ⭐ Te ayudamos a embellecer espacios | ⭐ Haciendo de tu casa un hogar | ⭐ Transformaciones únicas | 👇 Conocé nuestros servicios aqui;5572569520
on.arquitectura.interiorismo;ON Arq & Interiorismo;1065;2802;mail.onarquitectura@gmail.com;0.2;http://www.facebook.com/on.arquitectura.interiorismo;123;Home Goods Stores;54;1164620702;;https://www.instagram.com/on.arquitectura.interiorismo/;;True;🌱Arq & Interiorismo  | 🌱Obras y Remodelaciones  | 🌱Mobiliario & Deco | • | • | ✉️mail.onarquitectura@gmail.com;2167337430
superplast.decoracion;SuperPlast Deco;1042;3679;superplastdeco@gmail.com;0.1;;74;Home Goods Stores;54;91144457093;Buenos Aires |  Argentina;https://www.instagram.com/superplast.decoracion/;;True;Trabajos y productos a medida | Reparaciones | Instalaciones a domicilio | 60 años en Barrio Norte | ☎️ 49638808 | Lu a Vie de 10:30 a 18:30;19055157624
somoscgwork;CGWork;872;1609;somoscgwork@gmail.com;0.1;http://www.cgwork.com.ar/;118;Home Goods Stores;54;1156979815;;https://www.instagram.com/somoscgwork/;;True;Mobiliario Corporativo y Residencial | Showroom: J.A. Cabrera 5523 Palermo -  CABA;16598109955
dis.deinteriores;Diseño de Interiores Ucasal;715;1023;dis.martiverde@gmail.com;0.3;;114;Home Goods Stores;54;93875788681;Salta |  Argentina;https://www.instagram.com/dis.deinteriores/;;True;Apasionados por el Diseño;4588302719
maba_concept;MabaConcept;705;3579;info@mabaconcept.com;2.2;http://www.mabaconcept.com/;1;Home Goods Stores;;;Málaga |  Spain;https://www.instagram.com/maba_concept/;;True;Empresa joven especializada en el diseño y fabricación de mobiliario. | 🪚 Fabricación 100% artesanal | 🔹 Únicos -  no hay 2 iguales | 🚚 Envíos nacionales;47580827089
losliriosdeco;Los Lirios Deco;671;664;losliriosdeco@gmail.com;0.6;;91;Home Goods Stores;54;3416793245;Rosario |  Santa Fe;https://www.instagram.com/losliriosdeco/;;True;Decoración -  Muebles y Plantas 🌱🌿 | 🔹 Showroom Rosario: Jujuy 2068 (Planta Alta) | 🔹 Lunes a Viernes de 10 a 13 hs y 17 a 20 hs / Sábados 10.30 a 13.30;8011891695
degrade_decoraciones;Degrade;665;853;degradec@hotmail.com;0.1;http://hotmail.com/;184;Home Goods Stores;1;5442592331;Bernal |  Buenos Aires;https://www.instagram.com/degrade_decoraciones/;;True;HOME DECO / Est. 1977;5811572116
gonaleamoblamientos;Gonale;491;2063;gonale2021@gmail.com ;0.1;https://www.facebook.com/gonedu.gonedu.9;26;Home Goods Stores;;;Villa Luzuriaga |  Buenos Aires |  Argentina;https://www.instagram.com/gonaleamoblamientos/;;True;Fábrica de muebles -  trabajos a medida -  botiquines para baño y vanitorys. | Contacto 1166615285 | Precios especiales a mayoristas! | Envíos a todo el país!🇦🇷;48397126222
tef.interiores;TEF • interiores •;468;1579;tef.interiores@gmail.com;0.7;;21;Home Goods Stores;54;1132947383;;https://www.instagram.com/tef.interiores/;;True;📩 tef.interiores@gmail.com;8520105221
dejujuymuebles;DeJujuyMuebles🌵;370;1077;dejujuymuebles@gmail.com;0.4;;167;Home Goods Stores;54;1140385463;Buenos Aires |  Argentina;https://www.instagram.com/dejujuymuebles/;;True;Fusión de diseño  moderno y andino. Preservar la esencia del lugar de origen y lograr muebles Únicos y Auténticos🇦🇷;22000598878
alediezdeco;Alejandra Diez;341;399;alediezdeco@gmail.com;1.2;;15;Home Goods Stores;54;2494357090;;https://www.instagram.com/alediezdeco/;;True;Ideas y diseño | 📍Tandil  | 📲 2494357090 | 📧 alediezdeco@gmail.com;42286893008
rosana.mirko;Rosana P. Mirko;310;868;rpmirko@gmail.com;0.2;;106;Home Goods Stores;;;;https://www.instagram.com/rosana.mirko/;;True;Cortinas. Persianas. | Almohadones y fundas. | Sillones -  retapizado y fundas. | Ropa de cama. | Asesoramiento.;8016467516
creacionesailen;creaciones ailen;244;652;creacionesailen@gmail.com;0.3;;41;Home Goods Stores;54;1164371819;;https://www.instagram.com/creacionesailen/;;True;;3826326509
grupomshsa;Grupo MSH S.A.;20403;3429;proyectos@grupomsh.com.ar;;https://linktr.ee/grupo_msh;765;Home Services;54;1139512718;El Talar |  Buenos Aires |  Argentina;https://www.instagram.com/grupomshsa/;;True;Shaping The Future Of Architecture  | proyectos@grupomsh.com.ar;2127838038
herreriasoldaar;herreria soldaar;9031;2556;herreriasoldar@gmail.com;0.1;http://www.herreriasoldaar.com/;262;Home Services;54;2235774846;Mar del Plata |  Argentina;https://www.instagram.com/herreriasoldaar/;;True;👨‍🏭 Soy Rodrigo aunque muchos me llaman El Paisa. Van 15 años dedicados a la herrería. | 👩‍👦‍👦 Flia: Aprenden oficio - Logística - Redes sociales;7985950513
visoproyecto;𝐸𝓈𝓉𝓊𝒹𝒾𝑜 𝒹𝑒 𝒾𝓃𝓉𝑒𝓇𝒾𝑜𝓇𝒾𝓈𝓂𝑜;8987;3398;info@visoproyecto.com.ar;0.1;http://www.visoproyecto.com.ar/;155;Home Services;54;1137928088;General Urquiza |  Distrito Federal |  Argentina;https://www.instagram.com/visoproyecto/;;True;◗  ᴘʀᴏʏᴇᴄᴛᴏs ɪɴᴛᴇɢʀᴀʟᴇs ʏ ᴀsᴇsᴏʀᴀᴍɪᴇɴᴛᴏ   | ◗  ʀᴇғᴏʀᴍᴀs    | ◗  ᴍᴜᴇʙʟᴇs ᴀ ᴍᴇᴅɪᴅᴀ;8104919506
madereragascon;Maderera Gascón;5118;4295;Info@madereragascon.com.ar;0.1;https://wa.link/kx9cmi;121;Home Services;54;1148648880;Buenos Aires |  Argentina;https://www.instagram.com/madereragascon/;;True;Venta y fabricación de productos en madera   🇦🇷 | L  a V 8.30 a 13 y 14 a 17.30 hs | 011 4864-8880 | Info@madereragascon.com.ar | Gascon 1027 - Almagro -Bs As;5574758022
madersat.ok;Madersat Maderas;5041;2765;madersat@hotmail.com;;http://www.madersat.com.ar/;694;Home Services;54;2214507803;La Plata |  Buenos Aires;https://www.instagram.com/madersat.ok/;;True;Soluciones en Madera !! Te brindamos los productos e insumos para materializar tus ideas y cumplir tus sueños !!;8611542971
fotopaleo;Foto Paleo Zona Alto Palermo;3994;7504;info@fotopaleo.com.ar;;http://fotopaleo.com.ar/;1274;Home Services;54;91144069100;Buenos Aires |  Argentina;https://www.instagram.com/fotopaleo/;;True;Foto + Video -  bodas XV años books niños corporativos gastronomía catálogos productos objetos...contando tus mejores historias!!!!- Tel 1144069100;2237592813
invernaculos_irongreen;Invernaculos Irongreen;3475;7410;Info@hierrosgallegos.com.ar;0.1;http://www.irongreen.com.ar/;81;Home Services;54;91164344913;;https://www.instagram.com/invernaculos_irongreen/;;True;Somos una empresa familiar que se dedica a transformar el Hierro desde hace 40 años. Escribinos! | 1164344913 | Info@hierrosgallegos.com.ar;8913964229
nordboxelectro;NORDBOX;3262;2234;ventas@nordbox.com.ar;0.1;;112;Home Services;54;91130824334;Buenos Aires |  Argentina;https://www.instagram.com/nordboxelectro/;;True;sᴏʟᴜᴄɪᴏɴᴇs ɪɴᴛᴇɢʀᴀʟᴇs ᴅᴇ ᴏʙʀᴀ | + Aire Acondicionado & Calefacción ❄️🔥 | + VRF | Split | Multisplit | Baja Silueta | Cassette | + Equipamiento Premium;5788315974
marcegarmendia.interiorista;Marce Garmendia;3235;1998;mar_garmendia@hotmail.com;0.1;;182;Home Services;;;;https://www.instagram.com/marcegarmendia.interiorista/;;True;Concibo al Diseño como una manera de proporcionar Bienestar mediante la creación de un ambiente perfecto y hecho a medida.....;3258836904
marmoleriarucci;Marmolería Rucci;3101;6667;marmoleriarucci@hotmail.com;;https://marmoleriarucci.wixsite.com/marmoleriarucci;531;Home Services;54;91139309338;Buenos Aires |  Argentina;https://www.instagram.com/marmoleriarucci/;;True;• Marmoleria fabricante de mesadas de cocina y baño. Santa Clara del Mar -  Acapulco 275 y CABA -  Barragan 568. | 📲 WhatsApp: 01139309338 / 01160058253;36591787119
ischareun;Chareun Instalaciones;3014;4815;chareun.instalaciones@outlook.com;0.3;;222;Home Services;;;;https://www.instagram.com/ischareun/;;True;Instalaciones de gas. | Instalaciones de agua. | Instalaciones cloacales. | Reparaciones de artefactos a gas. | Búsqueda de pérdidas de gas. | Plomeria.;10453874304
cuatrorios.s.a;Cuatro Ríos S.A.;2967;3748;cuatrorios@cuatrorios.com.ar;;http://cuatrorios.com.ar/;207;Home Services;54;1145710066;Buenos Aires |  Argentina;https://www.instagram.com/cuatrorios.s.a/;;True;Brindamos un Servicio Integral de limpieza -  orientado a la industria -  comercio y consorcios.;13200872342
tiendacemento;Tienda Cemento |art design;2930;403;info@tiendacemento.com;0.1;http://www.tiendacemento.com/;201;Home Services;54;1134309105;Buenos Aires |  Argentina;https://www.instagram.com/tiendacemento/;;True;Ayudamos a las personas con soluciones integrales en sus proyectos de terminación -  enfocados en revestimientos cementicios para pisos y paredes.;13789358389
obranovaok;OBRANOVA;2843;893;obranova.arg@gmail.com;0.1;http://www.obranova.com.ar/;72;Home Services;;;;https://www.instagram.com/obranovaok/;;True;Tienda de materiales para el hogar y la construcción. | ⬇️ | OBRANOVA -  Viví tus espacios.;14329955740
adroclima;ADROCLIMA;2821;7317;info@adroclima.com;;https://linktr.ee/adroclima;166;Home Services;54;1165410493;Buenos Aires |  Argentina;https://www.instagram.com/adroclima/;;True;Especialistas en climatizacion. | Av. Hipoliyo Yrigoyen 12422 Adrogue | 4293-2702 / WhatsApp 1165410493;8325622766
teffa.studio;ESTUDIO DE DISEÑO DE INTERIORES;2551;1441;studio.teffa@gmail.com;0.3;https://wa.link/qtind4;26;Home Services;54;1126274351;Buenos Aires |  Argentina;https://www.instagram.com/teffa.studio/;;True;Diseño y ejecución de Obra | Asesorías Online | Soy Tef -  Lic. Diseño de Interiores y Escenógrafa. | 📍BA -  Argentina | 📩 studio.teffa@gmail.com | 📲 WhatsApp:;52598804877
cc.carpinteria;Diseño con madera;2456;5824;cpcordoba@gmail.com;0.1;;238;Home Services;54;1131137139;Buenos Aires |  Argentina;https://www.instagram.com/cc.carpinteria/;;True;A medida ✏️📐. | Cristian Córdoba | ☎️ 54 11 3113 7139 | ✉️ cpcordoba@gmail.com | Zona Norte -  Buenos Aires;8488995375
afg_constructora;Arq.Diseño.Construcción;2210;2548;gfeito89@gmail.com;0.2;https://tinyurl.com/HelloArqGary;83;Home Services;54;91132759319;;https://www.instagram.com/afg_constructora/;;True;| CONSTRUCTORA|  | | Edificios de vivienda -  oficinas y comercios | | | Aplicador Oficial EDFAN -  revestimientos cementicios de bajo y alto espesor.👇🏻📱;11796470621
dicocinas;DiCocinas;2184;1179;graciela@dicocinas.com.ar;0.1;http://www.dicocinas.com.ar/;363;Home Services;54;1147424566;Acassuso;https://www.instagram.com/dicocinas/;;True;Diseño -  Fabricación y Comercialización de Amoblamientos de Cocina -  Vestidores y Placards.#diseñodecocinas;5440892497
ggya_arquitectura;GGYA;2127;966;info@ggya.com.ar;0.1;http://ggya.com.ar/;178;Home Services;54;1148560331;Buenos Aires |  Argentina;https://www.instagram.com/ggya_arquitectura/;;True;Estudio de Arquitectura Gamberg Gerszkowicz Salas & Asociados;2107381634
acusticaysonido;Acustica y Sonido;2032;996;contacto@acusticaysonido.com.ar;0.3;http://acusticaysonido.com.ar/;91;Home Services;;;;https://www.instagram.com/acusticaysonido/;;True;Tratamientos Acústicos / Asesoramiento y Diseño / Mediciones de Ruido / Venta e Instal. de Audio🔈 | ✉️ contacto@acusticaysonido.com.ar | 🌎 Buenos Aires;5362224671
ri.remodelacionesintegrales;Diseño de Interiores | Muebles;2022;431;info.remodelacionesintegrales@gmail.com;0.2;http://bit.ly/remodelacionesintegrales;44;Home Services;54;1130014128;Buenos Aires |  Argentina;https://www.instagram.com/ri.remodelacionesintegrales/;;True;🏚🔜🏠 Remodelaciones | 🏗️ Construcción obra nueva + Reformas | 💼 Dirección de Obra | 🛋 Muebles a medida;9410658162
carolina.interiorista;Lic. Carolina Valentini;1923;5758;carolinainteriorista@gmail.com;0.1;https://www.behance.net/carolinainteriorista;10;Home Services;54;1168701474;Lanús Este;https://www.instagram.com/carolina.interiorista/;;True;𝙻𝚒𝚌. en Diseño de Interiores @caro.valentini | • Renderizado 3D | • Interiorismo | Lanús -  Buenos Aires 🇦🇷;40923984537
hdsurface_argentina;HD SURFACE ARGENTINA;1909;1644;diegohdsurface@gmail.com;0.1;https://n9.cl/13jb;340;Home Services;54;1136351889;;https://www.instagram.com/hdsurface_argentina/;;True;Revestimientos en Resina✨ | ▫️Aplicable a toda superficie | ▫️Resistente ~ Elástico ~ Impermeable | REPRESENTANTE OFICIAL EN ARGENTINA | Contacto Directo📲;6260648318
vetascom;VETAScom Vetas Revista;1830;2815;info@vetas.com;;http://www.vetas.com/;477;Home Services;54;1147030488;Buenos Aires |  Argentina;https://www.instagram.com/vetascom/;;True;El mundo de la #madera y el #mueble en #latinoamerica   | #vetas #Arq #wood #Herrajes #Maquina #forestal #tapiceria #cocinas;3937852361
noopsoluciones;Domotica;1643;4297;info@noops.com.ar;;http://www.noops.com.ar/;372;Home Services;54;1162851381;;https://www.instagram.com/noopsoluciones/;;True;💻 Proyectos Ingenieria-Domotica-Seguridad Electrónica | 👷 Obras - Montaje - Configuración - Puesta en marcha | 📱+54 9 1162851381 | 📧 info@noops.com.ar;13320183030
zn.piedras;ZN PIEDRAS;1541;4986;aridos.info@gmail.com;0.7;https://servicio.mercadolibre.com.ar/MLA-776763839-piedra-voladura-de-tandil-directo-de-cantera-_JM;30;Home Services;54;1152194799;Buenos Aires |  Argentina;https://www.instagram.com/zn.piedras/;;True;PIEDRAS PARA REVESTIMIENTOS INTERIOR/EXTERIOR | 📞: 011 5219 4799 / 1127578510;9474072435
paisajismomasarte;Paula Rodriguez;1524;3717;info@paisajismoyarte.com;;;178;Home Services;;;Pilar |  Buenos Aires;https://www.instagram.com/paisajismomasarte/;;True;Diseño -  supervisión y ejecución integral de proyectos. Complementos de decoración. | Mantenimiento express. | Asesorias y consultas. | 11-557-882-11;4582193982
pintureriasintegrales;PintureriasIntegrales;1165;116;pintureriasintegrales@yahoo.com.ar;0.6;https://www.pedidosporwhatsapp.com.ar/PintureriasIntegralesTosti;78;Home Services;54;1146841662;Buenos Aires |  Argentina;https://www.instagram.com/pintureriasintegrales/;;True;🎨 Pintureria | 🏠 Hogar  | 🚘 Automotor | 🏭 Industria  | 🏢 Grandes obras | (Envíos a todo el país);7388438962
bertoloarquitectura;Bertolo Arquitectura;1045;2581;yayebertolo@yahoo.com.ar;0.4;;42;Home Services;54;92613666473;;https://www.instagram.com/bertoloarquitectura/;;True;;3122294902
marmoleria_franco_;marmoleria franco;1026;1724;lucibella_2010@hotmail.com.ar;;;244;Home Services;54;91154088560;La Tablada;https://www.instagram.com/marmoleria_franco_/;;True;;19571573905
verocairo;Vero;1009;7506;veronicacairo@hotmail.com;;;418;Home Services;54;3364666054;;https://www.instagram.com/verocairo/;;True;;19574511
abser_design;ABERTURAS Y SERVICIOS;999;1594;ventas@abser.com.ar;0.1;http://www.abser.com.ar/;199;Home Services;54;1151231956;Castelar;https://www.instagram.com/abser_design/;;True;Aberturas de PVC | Cortinas Roller. | Pisos Vinilicos y Flotantes. | Montes de Oca 2243 ( Castelar ) | Tel: 1160887874 | Mail: ventas@abser.com.ar;9407652447
micelijuanjose;TRANSPORTE JJ;881;1686;juanjoseymeolvide@gmail.com;;;634;Home Services;54;1167501492;;https://www.instagram.com/micelijuanjose/;;True;Mudanzas y trabajo de altura con soga y con guinche electrico;7741117442
nuevotallerdecarpinteria;Nuevo Taller de Carpintería;780;497;takajul@hotmail.com;0.4;https://youtube.com/user/takajul;66;Home Services;54;93484564070;;https://www.instagram.com/nuevotallerdecarpinteria/;;True;Realizamos trabajos personalizados con madera maciza -  muebles -  accesorios -  carpintería en general y lo que vaya saliendo! Contanos tu proyecto…;47783487876
insumos_para_reposteria;boutiquereposteriaerika;760;1839;yanitadetorre2@gmail.com;0.2;;88;Home Services;54;1154830299;;https://www.instagram.com/insumos_para_reposteria/;;True;Insumos para reposteria | Me podes escribir por what | 1549753887 Yanina | Envíos a todo el pais | Consulte precios por mayor | Aceptamos Mercado pago;8749523757
patagonia.studio;Patagonia Studio;723;687;oyarzoluciana@gmail.com;0.5;http://www.patagonia-studio.com/;50;Home Services;;;;https://www.instagram.com/patagonia.studio/;;True;Home Staging | Asesoramiento Online | Renders 3D | Iluminación | Proyectos de Eficiencia Energética;6974054376
vi.forma;Viforma 🇦🇷;677;618;info@viforma.com.ar;0.2;http://www.viforma.com.ar/;73;Home Services;54;1135600863;Buenos Aires |  Argentina;https://www.instagram.com/vi.forma/;;True;Diseño en vidrios;25062739807
fabikosower;Fabikosower;563;3333;cotilloncucs@gmail.com;;;;Home Services;;;;https://www.instagram.com/fabikosower/;;True;;4257354621
mb.designstudio;MB DESIGN STUDIO;543;936;maxbilotti.designstudio@gmail.com;0.1;http://www.mbdesignstudio.com.ar/;405;Home Services;;;;https://www.instagram.com/mb.designstudio/;;True;l Arquitectura de Interior l Residencial & Corporativa |  | Designer : @bilottimax  | Contacto: maxbilotti.designstudio@gmail.com;4785710378
tusillaensevilla;Sevilla;529;3239;tusillaensevilla@gmail.com;0.8;;39;Home Services;54;1166854939;Buenos Aires |  Argentina;https://www.instagram.com/tusillaensevilla/;;True;• Sillas antiguas recicladas con una mirada moderna • Encontrá tu silla en Sevilla 👐✨  | - | 🛒 Venta online • 📍Envíos gratis a CABA •  📥 Consultas x Inbox;3604355957
balconglass1;#balconglass;487;1469;balconglass.vitral@gmail.com;0.1;http://balconglass.com.ar/;13;Home Services;54;1161951651;Buenos Aires |  Argentina;https://www.instagram.com/balconglass1/;;True;BalconGlass es el sistema de cerramientos vidriados #CERRAMIENTOS #balconesconencanto | #cerramientosvidriados #Cerramientosdebalcón #barandasdevidrio;10620587779
febbronifoto;Febbroni Foto;415;2104;damianfe@hotmail.com;0.7;;262;Home Services;54;91159712417;;https://www.instagram.com/febbronifoto/;;True;Intercambios / Colaboraciones al MD 👌🏻;5374657697
tradefinarquitectura;Tradefin Arquitectura;383;378;info@tradefin.com.ar;;https://tradefin.com.ar/category/construccion/;211;Home Services;54;1143260915;;https://www.instagram.com/tradefinarquitectura/;;True;Trader internacional impo/expo y vta de productos p/ arq. -  revestimientos europeos p/muebles -  productos de alta gama para interiorismo y complementos.;5753812995
detanis;Agustin Tomé Crespo;332;754;fincastanis.inmobiliaria@gmail.com;0.8;http://www.detanis.com//;187;Home Services;34;615499840;;https://www.instagram.com/detanis/;;True;Real estate Manager;2203329102
veronica.floreria;Floreria Veronica Planteria;311;2404;veronika_12@live.com.ar;;;316;Home Services;54;2657497314;Villa Mercedes |  San Luis;https://www.instagram.com/veronica.floreria/;;True; - 🥀🌹💐FLORERIA🌷VERONICA 🌻ESTA... | 🌸PENDIENTE....🌺🥀🥀DE...🏵SUS...💐CLIENTES....🥀🌹;42964264672
sf.interiores_;SF Interiores;254;1111;facciutosofia@yahoo.com.ar;1.1;;29;Home Services;;;;https://www.instagram.com/sf.interiores_/;;True;||Diseñadora de Interiores Sofia Facciuto|| @__sofifacciuto  | • Tips | • Inspiraciones | • Asesoramiento | • Proyectos;11224295482
caromaser;carolina maser;226;1149;carolinamaser@hotmail.com;1.1;;30;Home Services;;;;https://www.instagram.com/caromaser/;;True;;1256872724
cbh.interiorismo;CBH interiorismo;218;724;chasenhundl@gmail.com;1.2;;12;Home Services;;;;https://www.instagram.com/cbh.interiorismo/;;True;Diseño de interiores residencial y comercial | 📩chasenhundl@gmail.com | 📍Buenos Aires -  Argentina;50254640130
